id,xgboost2_oof_predict
303,5956196.0
304,4053952.5
305,5424485.5
306,5374685.5
307,6206722.5
308,7246273.0
309,9053343.0
310,5180329.5
311,4787444.0
312,11977082.0
313,5779647.5
314,4026727.75
315,4908781.0
316,4864909.0
317,7092905.0
318,4711366.0
319,7310740.5
320,5570826.0
321,3972759.75
322,5928630.0
323,5472400.0
324,5345636.5
325,4948105.5
326,10831905.0
327,6467846.5
328,8422365.0
329,18526360.0
330,4365414.5
331,5366195.0
332,6469137.5
333,4703937.5
334,4924744.5
335,6833590.5
336,5900511.5
337,4767282.5
338,5720045.0
339,4417501.0
340,5702113.5
341,5096598.0
342,5320203.0
343,4827195.0
344,3359157.5
345,4802188.5
346,4622171.5
347,5667473.5
348,5226424.5
349,5479122.0
350,6313997.0
351,9635379.0
352,10174082.0
353,3819627.75
354,5545243.5
355,6109193.5
356,5717927.5
357,8266704.0
358,4928291.0
359,6594901.5
360,4011876.5
361,3886160.5
362,4961123.0
363,10904443.0
364,4445488.0
365,8597520.0
366,8411234.0
367,6531556.5
368,6667226.5
369,4936204.0
370,3482961.75
371,4457238.5
372,5892733.0
373,8326324.0
374,5199434.0
375,4403905.5
376,4085285.25
377,4248269.0
378,9876385.0
379,10365483.0
380,4660377.5
381,3953134.5
382,7185057.0
383,4931696.5
384,4751871.5
385,5460598.0
386,4293908.5
387,5243875.5
388,7201915.5
389,4931915.5
390,4696008.5
391,4439884.0
392,4913279.5
393,4702261.0
394,8592834.0
395,7554011.0
396,4946699.0
397,6946950.5
398,3735311.0
399,4041594.25
400,7408464.0
401,7111636.5
402,3622637.5
403,4004420.25
404,3385748.5
405,4685216.0
406,4689211.0
407,6645355.5
408,4976642.0
409,5452807.5
410,9816644.0
411,4355814.5
412,7656145.5
413,8099016.5
414,4539975.5
415,6049391.0
416,4341879.5
417,3371182.0
418,5002062.0
419,4758709.0
420,8560459.0
421,4345276.0
422,2840128.75
423,6845682.0
424,4691263.5
425,9398163.0
426,4459604.0
427,3559414.25
428,4653892.0
429,4845643.5
430,5279049.0
431,6813287.5
432,5558275.5
433,3753223.5
434,3674927.0
435,7395784.0
436,14253907.0
437,4589363.0
438,9083152.0
439,8242359.5
440,9050472.0
441,4336293.5
442,22590054.0
443,4150875.75
444,5050741.5
445,4792994.5
446,5187078.0
447,5527649.0
448,4814847.0
449,4547160.0
450,4064716.0
451,6597658.0
452,5118554.0
453,3681344.25
454,5249169.0
455,24429226.0
456,6897731.0
457,4932889.5
458,4703681.5
459,4472216.5
460,4733488.0
461,10488007.0
462,6179962.0
463,4652295.0
464,4940807.5
465,4379226.0
466,4341592.5
467,11012045.0
468,3853047.75
469,4152844.0
470,4963151.0
471,7041596.0
472,4913804.5
473,3475753.0
474,5206222.5
475,5681061.0
476,5603061.5
477,5158250.5
478,4567022.5
479,4398884.5
480,4677838.0
481,10842614.0
482,4239557.5
483,4694323.0
484,3242532.0
485,4779221.5
486,4461578.5
487,4597225.0
488,9065269.0
489,5038147.5
490,8367708.5
491,5349049.5
492,10868818.0
493,3947779.75
494,3998882.5
495,4510773.5
496,7023523.5
497,3943184.5
498,9948741.0
499,7665559.0
500,5678631.0
501,4810397.5
502,4386517.0
503,9955842.0
504,6021118.0
505,4769795.5
506,5839399.5
507,3611653.75
508,5390564.5
509,5019254.5
510,10094200.0
511,13103679.0
512,4707920.0
513,10824605.0
514,7596352.5
515,4502008.5
516,7633437.0
517,7008264.0
518,5957551.0
519,4524127.5
520,4083334.5
521,4381369.0
522,5194523.5
523,4911015.5
524,3044674.25
525,5384830.0
526,4889995.5
527,6052002.0
528,4012156.0
529,3866547.5
530,4792283.5
531,4464648.5
532,3885263.5
533,6352533.0
534,3925436.0
535,4813684.5
536,10972248.0
537,4875618.0
538,4522637.5
539,4649476.0
540,4306972.5
541,5408327.5
542,9508263.0
543,4323504.5
544,4385057.0
545,7269958.0
546,6451526.5
547,6383675.5
548,4717684.5
549,4598638.5
550,4613562.5
551,5048175.0
552,4427620.0
553,5159735.5
554,4729121.0
555,5128726.5
556,4531706.5
557,3480593.25
558,6337384.5
559,3398874.25
560,9309655.0
561,6758708.0
562,8008180.0
563,6085002.0
564,5648388.5
565,6583400.0
566,4350914.5
567,5580813.0
568,8183347.5
569,4083213.75
570,7137386.5
571,4409530.0
572,4743060.0
573,8632524.0
574,3924432.75
575,4487792.0
576,4306407.5
577,5146822.0
578,4415619.0
579,4701824.5
580,4393817.5
581,3964959.75
582,4908274.0
583,5244065.0
584,3533285.25
585,6396193.5
586,3495578.5
587,4266382.0
588,4000134.75
589,4528873.5
590,4544072.5
591,6280674.5
592,2288411.0
593,9190352.0
594,4281813.0
595,3863618.25
596,5537945.0
597,7589126.0
598,6080205.0
599,9927198.0
600,4513196.5
601,4235707.0
602,2031341.25
603,3583716.25
604,5266182.5
605,5052802.5
606,8616767.0
607,11480145.0
608,6911803.0
609,4954021.0
610,4763859.5
611,3720985.0
612,3921660.0
613,20075468.0
614,3934524.5
615,5383929.5
616,8313968.5
617,5139600.5
618,8022009.5
619,4535270.0
620,4721239.5
621,3765753.75
622,6032989.0
623,3684866.25
624,7781850.5
625,14414310.0
626,4147137.75
627,13632094.0
628,5133145.5
629,4352743.5
630,4204665.0
631,5563592.5
632,16590397.0
633,3885067.75
634,4639862.0
635,4933738.0
636,4478145.0
637,4868504.0
638,2393021.0
639,3915105.75
640,4997343.5
641,3809890.5
642,8529071.0
643,6400461.5
644,7784986.0
645,5348258.5
646,6722351.0
647,4303259.5
648,4873773.0
649,4459289.0
650,11364719.0
651,6821275.5
652,10349356.0
653,4513714.5
654,3702277.25
655,4983748.0
656,3683360.5
657,4243527.5
658,7874637.0
659,16014743.0
660,4064737.5
661,4265437.5
662,3773081.75
663,3937228.25
664,20113260.0
665,4534046.5
666,8842252.0
667,3675206.25
668,3282023.0
669,4708595.0
670,4197123.5
671,4960705.0
672,4614141.5
673,4957945.0
674,5064007.5
675,4517308.0
676,4902086.0
677,5087405.5
678,4106421.25
679,3707197.25
680,4419415.0
681,4764440.0
682,4892441.5
683,5877196.5
684,5423559.0
685,5833036.0
686,7092268.0
687,10412008.0
688,3666335.75
689,5510051.0
690,4308350.5
691,4674664.0
692,4678221.5
693,6890765.5
694,5061317.0
695,13804913.0
696,7567819.0
697,3999938.5
698,5274197.5
699,8607275.0
700,6662595.5
701,4066715.0
702,4996209.0
703,3102474.0
704,4500844.5
705,3936157.75
706,6809205.0
707,4993793.0
708,5953075.5
709,4900596.5
710,3356499.0
711,6920823.5
712,7242601.5
713,2949253.0
714,4732039.5
715,6380048.0
716,4292800.0
717,6623890.0
718,9378229.0
719,6743017.5
720,4449331.0
721,3587047.0
722,10334056.0
723,4427519.0
724,6457993.5
725,4077609.5
726,4724446.5
727,22241054.0
728,3620408.5
729,3850801.0
730,4489715.5
731,4059126.0
732,8527555.0
733,7394966.0
734,3807560.75
735,4526442.5
736,4121915.5
737,6831100.5
738,5300569.0
739,4497012.5
740,4597010.5
741,9753434.0
742,5094027.5
743,3791865.75
744,4296763.5
745,4084063.0
746,8014718.0
747,6321174.0
748,7205574.5
749,4441689.0
750,8804586.0
751,4180976.75
752,4451533.0
753,5598172.5
754,6121129.5
755,4256206.5
756,6585760.0
757,8575923.0
758,5644389.0
759,4571228.5
760,7410962.0
761,5491013.5
762,8269389.0
763,5242474.0
764,4692047.5
765,7116512.0
766,5199122.0
767,4234320.5
768,5598719.0
769,4288018.0
770,5550584.0
771,4541310.0
772,7742221.5
773,5955537.0
774,7076386.0
775,2987987.75
776,7329139.0
777,5839107.5
778,4543858.0
779,4337868.0
780,5972085.5
781,4440560.0
782,8178565.5
783,5755948.5
784,22456458.0
785,4361749.0
786,4958445.0
787,16058057.0
788,3733216.0
789,4897338.0
790,6156847.0
791,5452183.5
792,4744650.0
793,6190872.0
794,4754511.5
795,5152117.0
796,4252767.0
797,5856070.5
798,4856889.0
799,4148892.25
800,4490078.5
801,5652573.5
802,11238095.0
803,8437208.0
804,5224432.5
805,9297443.0
806,5496296.0
807,5620429.0
808,4269842.5
809,7176767.0
810,10161785.0
811,7961029.0
812,10243847.0
813,6207999.5
814,3206754.25
815,7143721.0
816,8434306.0
817,4777501.0
818,4378914.0
819,4585152.5
820,4451292.0
821,4334020.0
822,3914844.75
823,5453815.5
824,5518797.0
825,8171092.0
826,4386445.5
827,4785992.0
828,5124737.5
829,5593492.5
830,4930139.0
831,12705277.0
832,8173287.0
833,3826696.0
834,9323302.0
835,13098898.0
836,4607320.0
837,4174801.5
838,5153204.0
839,9694310.0
840,5437310.0
841,9687985.0
842,7994442.0
843,6156373.0
844,4827373.5
845,10256542.0
846,4798259.5
847,4582640.0
848,6205013.5
849,3720711.75
850,5121500.5
851,4634711.0
852,4507008.0
853,5277946.5
854,5519462.0
855,5263967.0
856,4315852.5
857,5431351.0
858,5554087.5
859,4068778.75
860,3864959.75
861,5418088.0
862,7381105.5
863,4367242.5
864,4930538.0
865,7000100.0
866,3565476.0
867,6796138.5
868,4327126.5
869,5266971.0
870,12599059.0
871,4934279.0
872,10825658.0
873,8073466.0
874,8188920.5
875,5040264.5
876,6492091.0
877,7201261.0
878,33601592.0
879,4521527.0
880,4849937.5
881,6264810.5
882,4325726.0
883,6763872.5
884,4321469.5
885,4782706.0
886,4580711.5
887,4966459.5
888,4506590.5
889,4737837.5
890,5665836.5
891,5615666.5
892,4636834.0
893,6577751.0
894,9215218.0
895,6112279.0
896,4302270.5
897,8357387.5
898,5119225.0
899,4650593.0
900,5876548.0
901,4585444.5
902,4061140.25
903,5381667.0
904,3921707.25
905,4578738.5
906,7199050.5
907,5383639.5
908,5256964.0
909,7611923.5
910,4993531.5
911,14870696.0
912,4674942.0
913,4854435.0
914,5871508.5
915,7827857.0
916,4139955.75
917,5671850.5
918,4319886.0
919,7877722.5
920,6858537.0
921,5795593.5
922,4043810.75
923,4805781.0
924,8249221.5
925,4401845.5
926,4575196.0
927,11047361.0
928,4082249.0
929,5893389.0
930,7560934.0
931,5545346.0
932,6237185.5
933,4756897.5
934,5172348.5
935,3535976.0
936,5318000.0
937,4439926.5
938,21696640.0
939,8449289.0
940,5292503.5
941,5076942.0
942,11955729.0
943,4760469.0
944,4796621.0
945,6059788.5
946,4287319.0
947,4665859.5
948,5257050.0
949,14797295.0
950,3875090.75
951,10547204.0
952,10055934.0
953,13426529.0
954,5090294.5
955,15370051.0
956,21663128.0
957,3886986.0
958,4946812.0
959,4245126.5
960,5290179.0
961,6671981.0
962,7862781.0
963,5787545.5
964,5829696.0
965,5861036.0
966,6548860.0
967,5139583.0
968,4949564.5
969,7093578.5
970,7160749.0
971,20081454.0
972,7496923.5
973,4260321.0
974,4879699.5
975,6839967.0
976,5428478.5
977,4462546.0
978,6070308.0
979,5479199.5
980,4344913.5
981,16568851.0
982,5202611.5
983,5119887.0
984,6540150.0
985,6774874.0
986,4286003.5
987,8836608.0
988,7481387.5
989,7498020.5
990,4309197.0
991,4206952.5
992,7008787.0
993,5339226.0
994,4497373.5
995,7986131.0
996,8764512.0
997,6420626.5
998,25456546.0
999,19640296.0
1000,6824834.0
1001,4503728.5
1002,5393599.0
1003,4872840.5
1004,4497107.0
1005,16561276.0
1006,6113197.5
1007,5526692.0
1008,5332874.0
1009,11130864.0
1010,11417626.0
1011,3666875.75
1012,9054457.0
1013,8936959.0
1014,4574988.5
1015,9406956.0
1016,4509187.0
1017,5080136.5
1018,4233513.5
1019,5950864.5
1020,8934118.0
1021,6144454.0
1022,5084755.5
1023,5224754.5
1024,8135371.5
1025,4227760.0
1026,4733741.0
1027,4914909.0
1028,4689248.0
1029,4315933.0
1030,7822032.5
1031,4714664.0
1032,5317782.0
1033,4986366.5
1034,3731244.5
1035,21858466.0
1036,4469120.5
1037,4983097.5
1038,5202736.0
1039,6376197.5
1040,3662466.0
1041,5517600.5
1042,10945159.0
1043,6999400.0
1044,4858783.5
1045,5639980.5
1046,4588033.0
1047,4706751.0
1048,13152652.0
1049,4281512.5
1050,3424880.0
1051,5681584.0
1052,5942090.0
1053,5484360.0
1054,4903881.5
1055,4947822.0
1056,10927563.0
1057,5672836.5
1058,20692174.0
1059,5403360.5
1060,5250821.5
1061,7306641.0
1062,5003663.0
1063,5098591.0
1064,4116409.5
1065,4021057.75
1066,5061563.5
1067,5520537.0
1068,4138034.75
1069,4660362.0
1070,8294554.0
1071,4901554.5
1072,11632692.0
1073,3563425.5
1074,8767573.0
1075,4905788.5
1076,15598386.0
1077,4834360.5
1078,7353936.5
1079,8540224.0
1080,8497146.0
1081,3957716.0
1082,6143319.0
1083,3836453.75
1084,9553923.0
1085,5997354.0
1086,3893508.25
1087,10485339.0
1088,5619877.5
1089,9432442.0
1090,4517268.0
1091,4412955.5
1092,9023752.0
1093,5999281.5
1094,4239569.0
1095,4652261.5
1096,13167372.0
1097,6928693.0
1098,4979411.0
1099,11967794.0
1100,4542344.5
1101,4491803.5
1102,5539495.5
1103,4206892.5
1104,4062299.75
1105,6789516.5
1106,5638596.5
1107,5188015.0
1108,4312253.5
1109,5499602.0
1110,5133483.5
1111,5473926.5
1112,6364910.5
1113,10937071.0
1114,35654308.0
1115,4469155.0
1116,5496037.5
1117,6000531.0
1118,4427536.5
1119,4875037.5
1120,4034358.25
1121,5450788.5
1122,4541569.0
1123,6694668.5
1124,5647122.5
1125,23911232.0
1126,11048741.0
1127,6635366.0
1128,4498876.5
1129,6934473.5
1130,5216239.5
1131,4590047.0
1132,6278595.5
1133,4363709.5
1134,7984418.0
1135,5347790.0
1136,4560408.0
1137,6010361.0
1138,5528718.5
1139,9630755.0
1140,5334113.5
1141,10829376.0
1142,4866376.0
1143,5691126.0
1144,4703964.0
1145,4295525.0
1146,5367999.5
1147,7939184.0
1148,4947793.0
1149,5856338.5
1150,4758730.0
1151,5229717.5
1152,13944888.0
1153,8127074.0
1154,13393128.0
1155,5853322.0
1156,4672246.0
1157,4760504.0
1158,8251291.5
1159,5332619.5
1160,5398264.0
1161,10865635.0
1162,4977560.0
1163,5873889.0
1164,4954255.0
1165,5455496.5
1166,4750817.5
1167,5067672.0
1168,4313538.5
1169,4415049.5
1170,4146350.0
1171,5666992.0
1172,8124245.5
1173,4998388.5
1174,10856028.0
1175,20706270.0
1176,4678272.0
1177,17633482.0
1178,3438194.0
1179,7353905.5
1180,5858221.0
1181,15861821.0
1182,17517420.0
1183,6849088.0
1184,25155956.0
1185,4172813.5
1186,5407298.0
1187,8846065.0
1188,4815375.0
1189,4622445.5
1190,10692242.0
1191,5592098.5
1192,4202233.0
1193,6254607.0
1194,8106886.0
1195,10168048.0
1196,6225389.5
1197,9277078.0
1198,8483361.0
1199,6920211.5
1200,6553022.0
1201,27631264.0
1202,8701078.0
1203,5498294.0
1204,7828635.5
1205,5680257.0
1206,8816477.0
1207,4455298.0
1208,12716976.0
1209,6259842.5
1210,6316839.0
1211,4532418.5
1212,5830758.5
1213,5717096.0
1214,4937373.0
1215,9170901.0
1216,5914931.0
1217,12772369.0
1218,4688456.5
1219,4434957.0
1220,4763055.0
1221,3687079.5
1222,6245994.0
1223,4817269.5
1224,7713553.5
1225,4940522.5
1226,4988394.5
1227,4359868.5
1228,5668930.0
1229,4974912.5
1230,5366775.5
1231,6130910.5
1232,5928786.5
1233,4719650.0
1234,5116789.0
1235,9425766.0
1236,4721237.0
1237,8539997.0
1238,10624241.0
1239,9774767.0
1240,7311942.5
1241,7557597.5
1242,6892866.5
1243,6248615.5
1244,5132570.0
1245,5828144.0
1246,6253320.0
1247,5107308.0
1248,5072865.5
1249,6767440.5
1250,4143717.5
1251,4234636.0
1253,5792721.5
1254,4882932.5
1255,11296257.0
1256,4312021.5
1257,4373441.5
1258,4793310.5
1259,4323730.5
1260,6197322.0
1261,4512227.5
1262,4292725.0
1263,7417104.5
1264,7993829.0
1265,4852426.0
1266,6818293.5
1267,7762207.5
1269,3949691.25
1270,7237686.5
1271,6140249.0
1272,9119927.0
1273,10609920.0
1274,8396576.0
1275,11361800.0
1276,4430886.0
1277,5483533.0
1278,8775515.0
1279,5686184.0
1280,5162762.0
1281,4211630.5
1282,5756570.0
1283,4754898.5
1284,6163574.5
1285,10909402.0
1286,4405281.5
1287,9555589.0
1288,7608152.5
1289,4714059.5
1290,7572978.0
1291,12836509.0
1292,20945422.0
1293,4048257.5
1294,9620674.0
1295,5715613.5
1296,6052680.5
1297,4838973.0
1298,8466366.0
1299,7557773.5
1300,7455134.5
1301,4338848.0
1302,5037041.0
1303,6467402.0
1304,4478209.5
1305,3367795.75
1306,4714652.0
1307,9073487.0
1308,5955044.0
1309,4598687.0
1310,7420229.5
1311,5754667.0
1312,8112626.5
1313,5506021.0
1314,4857953.0
1315,5234628.0
1316,6095878.5
1317,5927134.5
1318,5021008.5
1319,15451646.0
1320,13886896.0
1321,7029998.0
1322,5181876.0
1323,4772599.5
1324,6234499.5
1325,11260835.0
1326,12646182.0
1327,6351954.5
1328,4549280.5
1329,7969882.0
1330,4218597.5
1331,4608929.5
1332,6107788.5
1333,7970018.0
1334,11562766.0
1335,7906150.0
1336,7067714.0
1337,5254374.5
1338,4851881.0
1339,4985628.5
1340,10257146.0
1341,8220461.0
1342,6357876.0
1343,5067690.0
1344,7773553.0
1345,4717120.5
1346,5041611.5
1347,4066855.25
1348,5611939.5
1349,6641688.5
1350,7848944.0
1351,3131663.25
1352,6689453.0
1353,5967606.0
1354,11585013.0
1355,5602619.0
1356,3165059.5
1357,4680022.0
1358,7495418.5
1359,6216076.0
1360,7524662.5
1361,5014008.5
1362,7042739.0
1363,7904930.0
1364,4005874.5
1365,4328230.5
1366,3469212.0
1367,7537845.0
1368,4712772.0
1369,8307355.0
1370,4616598.0
1371,6945374.0
1372,17309520.0
1373,21249380.0
1374,3859957.75
1375,5424226.0
1376,10824438.0
1377,8468058.0
1378,5360657.5
1379,6683712.0
1380,4506758.0
1381,7506058.0
1382,15324048.0
1383,4830110.0
1384,5930785.0
1385,4705544.5
1386,13871113.0
1387,7779796.0
1388,3794394.0
1389,4175187.75
1390,6776710.5
1391,5210978.5
1392,12171208.0
1393,5085093.0
1394,5333790.5
1395,6244397.5
1396,3911958.75
1397,4763082.5
1398,4312796.0
1399,9881572.0
1400,4010644.25
1401,4436153.0
1402,5552900.5
1403,7576360.5
1404,6358735.0
1405,6189513.0
1406,5579171.5
1407,5169033.5
1408,6025033.0
1409,4416438.5
1410,4691819.0
1411,11169936.0
1412,10579644.0
1413,4987102.5
1414,4938596.5
1415,5889307.5
1416,3774448.5
1417,4827712.5
1418,8968385.0
1419,5397562.5
1420,4400045.0
1421,7426627.5
1422,4804136.0
1423,5269468.0
1424,7416777.5
1425,6418125.0
1426,4651721.5
1427,4945725.0
1428,8287951.5
1429,4868946.5
1430,5176300.5
1431,8053587.5
1432,5397638.0
1433,4107331.25
1434,5291968.0
1435,7557975.5
1436,12716976.0
1437,5054116.5
1438,5383417.5
1439,4698779.5
1440,5404392.0
1441,5180233.0
1442,5257434.0
1443,5770340.0
1444,5506736.5
1445,5607196.5
1446,6610996.0
1447,7700559.5
1448,5934450.0
1449,5404488.5
1450,5718408.5
1451,6721950.0
1452,3793519.5
1453,4830913.5
1454,5242679.0
1455,5567984.5
1456,5883137.5
1457,5156451.5
1458,8071898.5
1459,5796077.0
1460,6590795.0
1461,3828777.25
1462,12239886.0
1463,4743508.0
1464,6244730.5
1465,4509019.0
1466,8680193.0
1467,7471021.0
1468,14027944.0
1469,5332218.5
1470,5215993.5
1471,4186041.0
1472,6785323.5
1473,10414111.0
1474,5180871.0
1475,6622913.5
1476,5722289.0
1477,9710447.0
1478,5450578.0
1479,5326150.0
1480,4631592.0
1481,4783758.0
1482,5651056.0
1483,7495072.0
1484,4628368.5
1485,5615953.0
1486,10035007.0
1487,4419666.0
1488,4956381.0
1489,5850005.5
1490,5403082.0
1491,9565220.0
1492,4049848.0
1493,5813098.0
1494,5416024.5
1495,25416660.0
1496,4903415.0
1497,6673540.5
1498,5660991.5
1499,10398353.0
1500,5059469.5
1501,5067304.0
1502,6079611.5
1503,5072323.0
1504,5450404.5
1505,5624675.0
1506,4388332.0
1507,5408746.5
1508,6713803.0
1509,4343820.5
1510,5545750.5
1511,7877882.0
1512,11886536.0
1513,11593366.0
1514,5260979.5
1515,8209414.0
1516,5694806.5
1517,8322268.5
1518,6492293.5
1519,6076235.5
1520,4353919.5
1521,4083524.25
1522,7409740.5
1523,11950308.0
1524,8366003.5
1525,5852887.0
1526,7681268.0
1527,18996222.0
1528,5325325.0
1529,14837035.0
1530,5181624.0
1531,10472984.0
1532,4800333.5
1533,6153958.0
1534,4679794.0
1535,4195361.0
1536,4667911.5
1537,4632853.0
1538,11567206.0
1539,5141587.5
1540,4269020.0
1541,5274521.5
1542,4181741.5
1543,5620615.5
1544,5092516.5
1545,8264728.0
1546,6297404.0
1547,4791793.0
1548,5756844.5
1549,4915840.0
1550,7730633.0
1551,5118095.0
1552,5509399.5
1553,5110319.0
1554,4789869.5
1555,5591461.5
1556,7053815.5
1557,10156632.0
1558,7196607.5
1559,6921177.5
1560,6058053.5
1561,7341195.0
1562,4485449.5
1563,5245209.0
1564,5194721.0
1565,6367762.0
1566,4546433.5
1567,5564008.0
1568,6023305.5
1569,7466644.0
1570,7973239.0
1571,8705178.0
1572,3704126.0
1573,4759698.5
1574,3812124.0
1575,5079908.0
1576,5038324.0
1577,7596875.0
1578,13753480.0
1579,11148562.0
1580,5209994.0
1581,9451968.0
1582,10858510.0
1583,5015444.5
1584,4154284.25
1585,4274240.0
1586,11323643.0
1587,8943903.0
1588,10741928.0
1589,6063390.0
1590,4686752.0
1591,5591202.0
1592,5748257.0
1593,10347814.0
1594,6684418.0
1595,52557052.0
1596,5538808.0
1597,5875267.0
1598,4192837.0
1599,3360771.25
1600,5286689.0
1601,5976709.0
1602,10962355.0
1603,6782913.5
1604,8313961.5
1605,6003347.0
1606,5704561.5
1607,6752744.0
1608,8614144.0
1609,5568263.0
1610,7294348.0
1611,13387391.0
1612,5338765.5
1613,2847151.5
1614,4939795.5
1615,4131314.0
1616,5853570.0
1617,4616895.5
1618,3411234.5
1619,3966805.5
1620,5085195.5
1621,9416115.0
1622,5947503.5
1623,5036503.5
1624,5364511.5
1625,7788167.5
1626,9613083.0
1627,3883095.5
1628,4445681.5
1629,4923986.5
1630,8661603.0
1631,5038106.0
1632,8776205.0
1633,7628655.0
1634,10900331.0
1635,19006260.0
1636,5248694.5
1637,5433508.0
1638,5590764.5
1639,10044152.0
1640,4240636.0
1641,20852920.0
1642,4874037.5
1643,7724178.5
1644,8213789.0
1645,4435938.0
1646,4258610.0
1647,6246608.5
1648,5444800.0
1649,3954254.5
1650,6149871.5
1651,6025477.0
1652,12490114.0
1653,6673540.5
1654,5436225.5
1655,8955333.0
1656,5059881.0
1657,4704255.0
1658,11293146.0
1659,3944146.0
1660,4994878.0
1661,4808870.0
1662,5031782.0
1663,13513093.0
1664,5931723.0
1665,5419689.0
